seqname   source      feature     start       end score strand frame                                         attributes
                       3R  FlyBase  start_codon   4198366   4198368     .      +     0  gene_id "FBgn0037215"; transcript_id "FBtr0336...
                       3R  FlyBase  start_codon   4197415   4197417     .      +     0  gene_id "FBgn0037215"; transcript_id "FBtr0336...
                       3R  FlyBase  start_codon   4197415   4197417     .      +     0  gene_id "FBgn0037215"; transcript_id "FBtr0306...
                       3R  FlyBase  start_codon   4197415   4197417     .      +     0  gene_id "FBgn0037215"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4198366   4198368     .      +     0  gene_id "FBgn0037215"; transcript_id "FBtr0336...
                       3R  FlyBase  start_codon   4205763   4205765     .      -     0  gene_id "FBgn0037217"; transcript_id "FBtr0111...
                       3R  FlyBase  start_codon   4205763   4205765     .      -     0  gene_id "FBgn0037217"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4221143   4221145     .      +     0  gene_id "FBgn0037218"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4221143   4221145     .      +     0  gene_id "FBgn0037218"; transcript_id "FBtr0336...
                       3R  FlyBase  start_codon   4221143   4221145     .      +     0  gene_id "FBgn0037218"; transcript_id "FBtr0336...
                       3R  FlyBase  start_codon   4221143   4221145     .      +     0  gene_id "FBgn0037218"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4219694   4219696     .      -     0  gene_id "FBgn0051516"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4229141   4229143     .      -     0  gene_id "FBgn0261436"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4232240   4232242     .      -     0  gene_id "FBgn0037220"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4233129   4233131     .      +     0  gene_id "FBgn0015331"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4236764   4236766     .      +     0  gene_id "FBgn0010225"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4237758   4237760     .      +     0  gene_id "FBgn0010225"; transcript_id "FBtr0336...
                       3R  FlyBase  start_codon   4236764   4236766     .      +     0  gene_id "FBgn0010225"; transcript_id "FBtr0309...
                       3R  FlyBase  start_codon   4236764   4236766     .      +     0  gene_id "FBgn0010225"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4236764   4236766     .      +     0  gene_id "FBgn0010225"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4237758   4237760     .      +     0  gene_id "FBgn0010225"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4237206   4237208     .      +     0  gene_id "FBgn0010225"; transcript_id "FBtr0309...
                       3R  FlyBase  start_codon   4242693   4242695     .      -     0  gene_id "FBgn0037222"; transcript_id "FBtr0309...
                       3R  FlyBase  start_codon   4242693   4242695     .      -     0  gene_id "FBgn0037222"; transcript_id "FBtr0089...
                       3R  FlyBase  start_codon   4242693   4242695     .      -     0  gene_id "FBgn0037222"; transcript_id "FBtr0089...
                       3R  FlyBase  start_codon   4243134   4243136     .      -     0  gene_id "FBgn0085334"; transcript_id "FBtr0112...
                       3R  FlyBase  start_codon   4247061   4247063     .      +     0  gene_id "FBgn0037224"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4249919   4249921     .      -     0  gene_id "FBgn0037225"; transcript_id "FBtr0346...
                       3R  FlyBase  start_codon   4249919   4249921     .      -     0  gene_id "FBgn0037225"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4249919   4249921     .      -     0  gene_id "FBgn0037225"; transcript_id "FBtr0336...
                       3R  FlyBase  start_codon   4252708   4252710     .      -     0  gene_id "FBgn0250821"; transcript_id "FBtr0336...
                       3R  FlyBase  start_codon   4252973   4252975     .      -     0  gene_id "FBgn0250821"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4254780   4254782     .      +     0  gene_id "FBgn0037227"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4256972   4256974     .      +     0  gene_id "FBgn0041621"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4266974   4266976     .      +     0  gene_id "FBgn0037228"; transcript_id "FBtr0336...
                       3R  FlyBase  start_codon   4266974   4266976     .      +     0  gene_id "FBgn0037228"; transcript_id "FBtr0336...
                       3R  FlyBase  start_codon   4277791   4277793     .      -     0  gene_id "FBgn0037229"; transcript_id "FBtr0113...
                       3R  FlyBase  start_codon   4284352   4284354     .      +     0  gene_id "FBgn0041605"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4284352   4284354     .      +     0  gene_id "FBgn0041605"; transcript_id "FBtr0336...
                       3R  FlyBase  start_codon   4284352   4284354     .      +     0  gene_id "FBgn0041605"; transcript_id "FBtr0301...
                       3R  FlyBase  start_codon   4284352   4284354     .      +     0  gene_id "FBgn0041605"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4284352   4284354     .      +     0  gene_id "FBgn0041605"; transcript_id "FBtr0301...
                       3R  FlyBase  start_codon   4284352   4284354     .      +     0  gene_id "FBgn0041605"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4284352   4284354     .      +     0  gene_id "FBgn0041605"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4284352   4284354     .      +     0  gene_id "FBgn0041605"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4284352   4284354     .      +     0  gene_id "FBgn0041605"; transcript_id "FBtr0301...
                       3R  FlyBase  start_codon   4284352   4284354     .      +     0  gene_id "FBgn0041605"; transcript_id "FBtr0113...
                       3R  FlyBase  start_codon   4284352   4284354     .      +     0  gene_id "FBgn0041605"; transcript_id "FBtr0113...
                       3R  FlyBase  start_codon   4284352   4284354     .      +     0  gene_id "FBgn0041605"; transcript_id "FBtr0300...
                       3R  FlyBase  start_codon   4284352   4284354     .      +     0  gene_id "FBgn0041605"; transcript_id "FBtr0301...
                       3R  FlyBase  start_codon   4284352   4284354     .      +     0  gene_id "FBgn0041605"; transcript_id "FBtr0113...
                       3R  FlyBase  start_codon   4284352   4284354     .      +     0  gene_id "FBgn0041605"; transcript_id "FBtr0301...
                       3R  FlyBase  start_codon   4284352   4284354     .      +     0  gene_id "FBgn0041605"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4292060   4292062     .      +     0  gene_id "FBgn0041605"; transcript_id "FBtr0113...
                       3R  FlyBase  start_codon   4292060   4292062     .      +     0  gene_id "FBgn0041605"; transcript_id "FBtr0310...
                       3R  FlyBase  start_codon   4295242   4295244     .      +     0  gene_id "FBgn0041605"; transcript_id "FBtr0310...
                       3R  FlyBase  start_codon   4295242   4295244     .      +     0  gene_id "FBgn0041605"; transcript_id "FBtr0100...
                       3R  FlyBase  start_codon   4295242   4295244     .      +     0  gene_id "FBgn0041605"; transcript_id "FBtr0100...
                       3R  FlyBase  start_codon   4294645   4294647     .      -     0  gene_id "FBgn0037230"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4307987   4307989     .      +     0  gene_id "FBgn0027930"; transcript_id "FBtr0300...
                       3R  FlyBase  start_codon   4307987   4307989     .      +     0  gene_id "FBgn0027930"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4310829   4310831     .      -     0  gene_id "FBgn0037231"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4311665   4311667     .      +     0  gene_id "FBgn0037232"; transcript_id "FBtr0273...
                       3R  FlyBase  start_codon   4318625   4318627     .      -     0  gene_id "FBgn0261086"; transcript_id "FBtr0336...
                       3R  FlyBase  start_codon   4318625   4318627     .      -     0  gene_id "FBgn0261086"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4318625   4318627     .      -     0  gene_id "FBgn0261086"; transcript_id "FBtr0339...
                       3R  FlyBase  start_codon   4319787   4319789     .      +     0  gene_id "FBgn0037234"; transcript_id "FBtr0336...
                       3R  FlyBase  start_codon   4321852   4321854     .      +     0  gene_id "FBgn0037234"; transcript_id "FBtr0100...
                       3R  FlyBase  start_codon   4319787   4319789     .      +     0  gene_id "FBgn0037234"; transcript_id "FBtr0336...
                       3R  FlyBase  start_codon   4323488   4323490     .      +     0  gene_id "FBgn0037234"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4333910   4333912     .      -     0  gene_id "FBgn0027866"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4331002   4331004     .      -     0  gene_id "FBgn0027866"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4337604   4337606     .      -     0  gene_id "FBgn0037236"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4337604   4337606     .      -     0  gene_id "FBgn0037236"; transcript_id "FBtr0344...
                       3R  FlyBase  start_codon   4335117   4335119     .      +     0  gene_id "FBgn0040687"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4338072   4338074     .      +     0  gene_id "FBgn0037235"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4338072   4338074     .      +     0  gene_id "FBgn0037235"; transcript_id "FBtr0111...
                       3R  FlyBase  start_codon   4346501   4346503     .      -     0  gene_id "FBgn0261434"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4363308   4363310     .      +     0  gene_id "FBgn0037238"; transcript_id "FBtr0335...
                       3R  FlyBase  start_codon   4363308   4363310     .      +     0  gene_id "FBgn0037238"; transcript_id "FBtr0335...
                       3R  FlyBase  start_codon   4363308   4363310     .      +     0  gene_id "FBgn0037238"; transcript_id "FBtr0332...
                       3R  FlyBase  start_codon   4363308   4363310     .      +     0  gene_id "FBgn0037238"; transcript_id "FBtr0335...
                       3R  FlyBase  start_codon   4379456   4379458     .      +     0  gene_id "FBgn0037239"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4379456   4379458     .      +     0  gene_id "FBgn0037239"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4379456   4379458     .      +     0  gene_id "FBgn0037239"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4379456   4379458     .      +     0  gene_id "FBgn0037239"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4381968   4381970     .      +     0  gene_id "FBgn0037240"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4387930   4387932     .      +     0  gene_id "FBgn0003882"; transcript_id "FBtr0302...
                       3R  FlyBase  start_codon   4390426   4390428     .      +     0  gene_id "FBgn0037241"; transcript_id "FBtr0302...
                       3R  FlyBase  start_codon   4390426   4390428     .      +     0  gene_id "FBgn0037241"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4394044   4394046     .      -     0  gene_id "FBgn0086608"; transcript_id "FBtr0308...
                       3R  FlyBase  start_codon   4394044   4394046     .      -     0  gene_id "FBgn0086608"; transcript_id "FBtr0308...
                       3R  FlyBase  start_codon   4394044   4394046     .      -     0  gene_id "FBgn0086608"; transcript_id "FBtr0308...
                       3R  FlyBase  start_codon   4394044   4394046     .      -     0  gene_id "FBgn0086608"; transcript_id "FBtr0110...
                       3R  FlyBase  start_codon   4397634   4397636     .      -     0  gene_id "FBgn0037242"; transcript_id "FBtr0339...
                       3R  FlyBase  start_codon   4397634   4397636     .      -     0  gene_id "FBgn0037242"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4399891   4399893     .      -     0  gene_id "FBgn0086605"; transcript_id "FBtr0344...
                       3R  FlyBase  start_codon   4399891   4399893     .      -     0  gene_id "FBgn0086605"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4399891   4399893     .      -     0  gene_id "FBgn0086605"; transcript_id "FBtr0113...
                       3R  FlyBase  start_codon   4400578   4400580     .      +     0  gene_id "FBgn0037244"; transcript_id "FBtr0290...
                       3R  FlyBase  start_codon   4403202   4403204     .      +     0  gene_id "FBgn0263594"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4415735   4415737     .      -     0  gene_id "FBgn0052944"; transcript_id "FBtr0290...
                       3R  FlyBase  start_codon   4415735   4415737     .      -     0  gene_id "FBgn0052944"; transcript_id "FBtr0339...
                       3R  FlyBase  start_codon   4415384   4415386     .      -     0  gene_id "FBgn0052944"; transcript_id "FBtr0290...
                       3R  FlyBase  start_codon   4416542   4416544     .      +     0  gene_id "FBgn0051528"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4426977   4426979     .      -     0  gene_id "FBgn0037248"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4426977   4426979     .      -     0  gene_id "FBgn0037248"; transcript_id "FBtr0301...
                       3R  FlyBase  start_codon   4426977   4426979     .      -     0  gene_id "FBgn0037248"; transcript_id "FBtr0336...
                       3R  FlyBase  start_codon   4427169   4427171     .      +     0  gene_id "FBgn0051525"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4433745   4433747     .      -     0  gene_id "FBgn0037249"; transcript_id "FBtr0346...
                       3R  FlyBase  start_codon   4433745   4433747     .      -     0  gene_id "FBgn0037249"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4434061   4434063     .      +     0  gene_id "FBgn0037250"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4437105   4437107     .      -     0  gene_id "FBgn0037251"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4437105   4437107     .      -     0  gene_id "FBgn0037251"; transcript_id "FBtr0346...
                       3R  FlyBase  start_codon   4437628   4437630     .      +     0  gene_id "FBgn0037252"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4447756   4447758     .      -     0  gene_id "FBgn0051522"; transcript_id "FBtr0306...
                       3R  FlyBase  start_codon   4447756   4447758     .      -     0  gene_id "FBgn0051522"; transcript_id "FBtr0335...
                       3R  FlyBase  start_codon   4447756   4447758     .      -     0  gene_id "FBgn0051522"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4447756   4447758     .      -     0  gene_id "FBgn0051522"; transcript_id "FBtr0306...
                       3R  FlyBase  start_codon   4447756   4447758     .      -     0  gene_id "FBgn0051522"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4447756   4447758     .      -     0  gene_id "FBgn0051522"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4447756   4447758     .      -     0  gene_id "FBgn0051522"; transcript_id "FBtr0335...
                       3R  FlyBase  start_codon   4468522   4468524     .      -     0  gene_id "FBgn0051523"; transcript_id "FBtr0335...
                       3R  FlyBase  start_codon   4468522   4468524     .      -     0  gene_id "FBgn0051523"; transcript_id "FBtr0335...
                       3R  FlyBase  start_codon   4468522   4468524     .      -     0  gene_id "FBgn0051523"; transcript_id "FBtr0345...
                       3R  FlyBase  start_codon   4468522   4468524     .      -     0  gene_id "FBgn0051523"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4468522   4468524     .      -     0  gene_id "FBgn0051523"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4468522   4468524     .      -     0  gene_id "FBgn0051523"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4468522   4468524     .      -     0  gene_id "FBgn0051523"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4480819   4480821     .      +     0  gene_id "FBgn0037254"; transcript_id "FBtr0299...
                       3R  FlyBase  start_codon   4485106   4485108     .      +     0  gene_id "FBgn0037255"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4538427   4538429     .      -     0  gene_id "FBgn0085386"; transcript_id "FBtr0335...
                       3R  FlyBase  start_codon   4538427   4538429     .      -     0  gene_id "FBgn0085386"; transcript_id "FBtr0303...
                       3R  FlyBase  start_codon   4538427   4538429     .      -     0  gene_id "FBgn0085386"; transcript_id "FBtr0112...
                       3R  FlyBase  start_codon   4506261   4506263     .      -     0  gene_id "FBgn0085454"; transcript_id "FBtr0112...
                       3R  FlyBase  start_codon   4533554   4533556     .      +     0  gene_id "FBgn0051526"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4533554   4533556     .      +     0  gene_id "FBgn0051526"; transcript_id "FBtr0303...
                       3R  FlyBase  start_codon   4541404   4541406     .      +     0  gene_id "FBgn0037260"; transcript_id "FBtr0303...
                       3R  FlyBase  start_codon   4578591   4578593     .      -     0  gene_id "FBgn0052945"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4622580   4622582     .      +     0  gene_id "FBgn0087012"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4622580   4622582     .      +     0  gene_id "FBgn0087012"; transcript_id "FBtr0300...
                       3R  FlyBase  start_codon   4622580   4622582     .      +     0  gene_id "FBgn0087012"; transcript_id "FBtr0339...
                       3R  FlyBase  start_codon   4622580   4622582     .      +     0  gene_id "FBgn0087012"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4622580   4622582     .      +     0  gene_id "FBgn0087012"; transcript_id "FBtr0339...
                       3R  FlyBase  start_codon   4640220   4640222     .      -     0  gene_id "FBgn0037261"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4639554   4639556     .      -     0  gene_id "FBgn0037261"; transcript_id "FBtr0301...
                       3R  FlyBase  start_codon   4640220   4640222     .      -     0  gene_id "FBgn0037261"; transcript_id "FBtr0336...
                       3R  FlyBase  start_codon   4640220   4640222     .      -     0  gene_id "FBgn0037261"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4641996   4641998     .      +     0  gene_id "FBgn0037262"; transcript_id "FBtr0345...
                       3R  FlyBase  start_codon   4642401   4642403     .      +     0  gene_id "FBgn0037262"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4642401   4642403     .      +     0  gene_id "FBgn0037262"; transcript_id "FBtr0305...
                       3R  FlyBase  start_codon   4642401   4642403     .      +     0  gene_id "FBgn0037262"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4642401   4642403     .      +     0  gene_id "FBgn0037262"; transcript_id "FBtr0336...
                       3R  FlyBase  start_codon   4641996   4641998     .      +     0  gene_id "FBgn0037263"; transcript_id "FBtr0301...
                       3R  FlyBase  start_codon   4645566   4645568     .      -     0  gene_id "FBgn0040466"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4646064   4646066     .      +     0  gene_id "FBgn0022981"; transcript_id "FBtr0305...
                       3R  FlyBase  start_codon   4646064   4646066     .      +     0  gene_id "FBgn0022981"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4649687   4649689     .      +     0  gene_id "FBgn0087013"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4649687   4649689     .      +     0  gene_id "FBgn0087013"; transcript_id "FBtr0336...
                       3R  FlyBase  start_codon   4655533   4655535     .      +     0  gene_id "FBgn0037265"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4655533   4655535     .      +     0  gene_id "FBgn0037265"; transcript_id "FBtr0308...
                       3R  FlyBase  start_codon   4697432   4697434     .      +     0  gene_id "FBgn0263346"; transcript_id "FBtr0308...
                       3R  FlyBase  start_codon   4697432   4697434     .      +     0  gene_id "FBgn0263346"; transcript_id "FBtr0308...
                       3R  FlyBase  start_codon   4697432   4697434     .      +     0  gene_id "FBgn0263346"; transcript_id "FBtr0308...
                       3R  FlyBase  start_codon   4697432   4697434     .      +     0  gene_id "FBgn0263346"; transcript_id "FBtr0308...
                       3R  FlyBase  start_codon   4697432   4697434     .      +     0  gene_id "FBgn0263346"; transcript_id "FBtr0308...
                       3R  FlyBase  start_codon   4697432   4697434     .      +     0  gene_id "FBgn0263346"; transcript_id "FBtr0308...
                       3R  FlyBase  start_codon   4697432   4697434     .      +     0  gene_id "FBgn0263346"; transcript_id "FBtr0308...
                       3R  FlyBase  start_codon   4697432   4697434     .      +     0  gene_id "FBgn0263346"; transcript_id "FBtr0308...
                       3R  FlyBase  start_codon   4707086   4707088     .      +     0  gene_id "FBgn0263346"; transcript_id "FBtr0308...
                       3R  FlyBase  start_codon   4707086   4707088     .      +     0  gene_id "FBgn0263346"; transcript_id "FBtr0308...
                       3R  FlyBase  start_codon   4690606   4690608     .      -     0  gene_id "FBgn0053927"; transcript_id "FBtr0091...
                       3R  FlyBase  start_codon   4714083   4714085     .      -     0  gene_id "FBgn0037270"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4731560   4731562     .      -     0  gene_id "FBgn0027570"; transcript_id "FBtr0333...
                       3R  FlyBase  start_codon   4731560   4731562     .      -     0  gene_id "FBgn0027570"; transcript_id "FBtr0305...
                       3R  FlyBase  start_codon   4731560   4731562     .      -     0  gene_id "FBgn0027570"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4746172   4746174     .      -     0  gene_id "FBgn0026620"; transcript_id "FBtr0302...
                       3R  FlyBase  start_codon   4737364   4737366     .      -     0  gene_id "FBgn0026620"; transcript_id "FBtr0302...
                       3R  FlyBase  start_codon   4748881   4748883     .      -     0  gene_id "FBgn0026620"; transcript_id "FBtr0302...
                       3R  FlyBase  start_codon   4748440   4748442     .      -     0  gene_id "FBgn0026620"; transcript_id "FBtr0332...
                       3R  FlyBase  start_codon   4737364   4737366     .      -     0  gene_id "FBgn0026620"; transcript_id "FBtr0089...
                       3R  FlyBase  start_codon   4748881   4748883     .      -     0  gene_id "FBgn0026620"; transcript_id "FBtr0089...
                       3R  FlyBase  start_codon   4748440   4748442     .      -     0  gene_id "FBgn0026620"; transcript_id "FBtr0306...
                       3R  FlyBase  start_codon   4737364   4737366     .      -     0  gene_id "FBgn0026620"; transcript_id "FBtr0089...
                       3R  FlyBase  start_codon   4746172   4746174     .      -     0  gene_id "FBgn0026620"; transcript_id "FBtr0332...
                       3R  FlyBase  start_codon   4737364   4737366     .      -     0  gene_id "FBgn0026620"; transcript_id "FBtr0089...
                       3R  FlyBase  start_codon   4746172   4746174     .      -     0  gene_id "FBgn0026620"; transcript_id "FBtr0089...
                       3R  FlyBase  start_codon   4748881   4748883     .      -     0  gene_id "FBgn0026620"; transcript_id "FBtr0302...
                       3R  FlyBase  start_codon   4746172   4746174     .      -     0  gene_id "FBgn0026620"; transcript_id "FBtr0089...
                       3R  FlyBase  start_codon   4775706   4775708     .      +     0  gene_id "FBgn0010750"; transcript_id "FBtr0334...
                       3R  FlyBase  start_codon   4775706   4775708     .      +     0  gene_id "FBgn0010750"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4768243   4768245     .      -     0  gene_id "FBgn0264907"; transcript_id "FBtr0334...
                       3R  FlyBase  start_codon   4758073   4758075     .      -     0  gene_id "FBgn0264907"; transcript_id "FBtr0334...
                       3R  FlyBase  start_codon   4770672   4770674     .      -     0  gene_id "FBgn0264907"; transcript_id "FBtr0334...
                       3R  FlyBase  start_codon   4768243   4768245     .      -     0  gene_id "FBgn0264907"; transcript_id "FBtr0345...
                       3R  FlyBase  start_codon   4775044   4775046     .      -     0  gene_id "FBgn0264897"; transcript_id "FBtr0334...
                       3R  FlyBase  start_codon   4780072   4780074     .      -     0  gene_id "FBgn0037275"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4784682   4784684     .      -     0  gene_id "FBgn0037276"; transcript_id "FBtr0078...
                       3R  FlyBase  start_codon   4801721   4801723     .      -     0  gene_id "FBgn0260794"; transcript_id "FBtr0334...
                       3R  FlyBase  start_codon   4801721   4801723     .      -     0  gene_id "FBgn0260794"; transcript_id "FBtr0344...
                       3R  FlyBase  start_codon   4801721   4801723     .      -     0  gene_id "FBgn0260794"; transcript_id "FBtr0334...
                       3R  FlyBase  start_codon   4801721   4801723     .      -     0  gene_id "FBgn0260794"; transcript_id "FBtr0303...
                       3R  FlyBase  start_codon   4801721   4801723     .      -     0  gene_id "FBgn0260794"; transcript_id "FBtr0303...
                       3R  FlyBase  start_codon   4801721   4801723     .      -     0  gene_id "FBgn0260794"; transcript_id "FBtr0344...
                       3R  FlyBase  start_codon   4801721   4801723     .      -     0  gene_id "FBgn0260794"; transcript_id "FBtr0303...
                       3R  FlyBase  start_codon   4801721   4801723     .      -     0  gene_id "FBgn0260794"; transcript_id "FBtr0303...
                       3R  FlyBase  start_codon   4801721   4801723     .      -     0  gene_id "FBgn0260794"; transcript_id "FBtr0303...
                       3R  FlyBase  start_codon   4801721   4801723     .      -     0  gene_id "FBgn0260794"; transcript_id "FBtr0301...
                       3R  FlyBase  start_codon   4801721   4801723     .      -     0  gene_id "FBgn0260794"; transcript_id "FBtr0344...
                       3R  FlyBase  start_codon   4809257   4809259     .      -     0  gene_id "FBgn0026417"; transcript_id "FBtr0334...
                       3R  FlyBase  start_codon   4809257   4809259     .      -     0  gene_id "FBgn0026417"; transcript_id "FBtr0078...
